QuestionID,Field,OriginalValue,CorrectedValue,Reason,SecondPassVerified,AuditedAt
cmstkgear00v020u1b5dhdaue,prompt,"Passage: The following table shows the number of civil service examination passers by region for two examination periods. | Region | April Exam | October Exam | Total | |---|---|---|---| | NCR | 4,218 | 3,891 | 8,109 | | CAR | 612 | 548 | 1,160 | | Region I | 1,843 | 1,672 | 3,515 | | Region II | 987 | 1,104 | 2,091 | | Region III | 2,156 | 2,034 | 4,190 | | Region IV-A | 3,412 | 3,187 | 6,599 | | TOTAL | 13,228 | 12,436 | 25,664 | Which region had the HIGHEST proportion of passers in the October exam relative to its own annual total?","The following table shows the number of civil service examination passers by region for two examination periods. | Region | April Exam | October Exam | Total | |---|---|---|---| | NCR | 4,218 | 3,891 | 8,109 | | CAR | 612 | 548 | 1,160 | | Region I | 1,843 | 1,672 | 3,515 | | Region II | 987 | 1,104 | 2,091 | | Region III | 2,156 | 2,034 | 4,190 | | Region IV-A | 3,412 | 3,187 | 6,599 | | TOTAL | 13,228 | 12,436 | 25,664 | Which region had the HIGHEST proportion of passers in the October exam relative to its own annual total?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:30.394Z
cmstkgear00uz20u17cutfkjz,prompt,"Passage: The following table shows the annual rice production (in metric tons) of five provinces over four years. | Province | 2020 | 2021 | 2022 | 2023 | |---|---|---|---|---| | Aguinaldo | 48,200 | 51,400 | 53,100 | 55,800 | | Bonifacio | 62,500 | 60,100 | 58,700 | 61,300 | | Calderon | 35,800 | 38,200 | 41,500 | 44,900 | | Dagohoy | 71,200 | 73,600 | 74,800 | 76,200 | | Emilio | 29,400 | 31,800 | 33,600 | 35,100 | Based on the table, which province showed the LARGEST absolute increase in rice production from 2020 to 2023?","The following table shows the annual rice production (in metric tons) of five provinces over four years. | Province | 2020 | 2021 | 2022 | 2023 | |---|---|---|---|---| | Aguinaldo | 48,200 | 51,400 | 53,100 | 55,800 | | Bonifacio | 62,500 | 60,100 | 58,700 | 61,300 | | Calderon | 35,800 | 38,200 | 41,500 | 44,900 | | Dagohoy | 71,200 | 73,600 | 74,800 | 76,200 | | Emilio | 29,400 | 31,800 | 33,600 | 35,100 | Based on the table, which province showed the LARGEST absolute increase in rice production from 2020 to 2023?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:30.499Z
cmstkgear00uw20u1rz3p0ipt,prompt,"Passage: An anti-poverty program officer is reviewing household survey data from five communities to determine which location should be selected for the pilot deployment of a new livelihood support center. Selection indicators: (1) Poverty rate (highest = highest priority), (2) Distance to nearest existing government service center in kilometers (farthest = highest priority), (3) Population density (highest density = highest priority to maximize impact per center). Community data: Sitio Ambon: Poverty rate 68%, Distance 12 km, Population density 420 per km². Sitio Bagong: Poverty rate 72%, Distance 8 km, Population density 850 per km². Sitio Caaway: Poverty rate 55%, Distance 18 km, Population density 310 per km². Sitio Dalisay: Poverty rate 79%, Distance 6 km, Population density 920 per km². Sitio Emong: Poverty rate 63%, Distance 14 km, Population density 560 per km². Which community is MOST LIKELY to be selected for the pilot center?","An anti-poverty program officer is reviewing household survey data from five communities to determine which location should be selected for the pilot deployment of a new livelihood support center. Selection indicators: (1) Poverty rate (highest = highest priority), (2) Distance to nearest existing government service center in kilometers (farthest = highest priority), (3) Population density (highest density = highest priority to maximize impact per center). Community data: Sitio Ambon: Poverty rate 68%, Distance 12 km, Population density 420 per km². Sitio Bagong: Poverty rate 72%, Distance 8 km, Population density 850 per km². Sitio Caaway: Poverty rate 55%, Distance 18 km, Population density 310 per km². Sitio Dalisay: Poverty rate 79%, Distance 6 km, Population density 920 per km². Sitio Emong: Poverty rate 63%, Distance 14 km, Population density 560 per km². Which community is MOST LIKELY to be selected for the pilot center?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:30.607Z
cmstkgear00ur20u1mlejgka1,prompt,"Passage: A civil service commission regional office is reviewing the promotion eligibility of five employees who have all met the minimum service requirement: Employee Faustino: Performance ratings for the last 3 periods = Outstanding, Outstanding, Very Satisfactory. No pending administrative cases. Employee Generoso: Ratings = Outstanding, Very Satisfactory, Satisfactory. One pending administrative case. Employee Herrera: Ratings = Very Satisfactory, Very Satisfactory, Very Satisfactory. No pending cases. Employee Ilagan: Ratings = Outstanding, Outstanding, Outstanding. One pending administrative case under review. Employee Jacinto: Ratings = Outstanding, Outstanding, Very Satisfactory. No pending administrative cases. The commission's promotion policy prioritizes: (1) Highest overall performance ratings, (2) Absence of pending cases, then (3) Consistency of ratings. Which employee is MOST LIKELY to be recommended for promotion FIRST?","A civil service commission regional office is reviewing the promotion eligibility of five employees who have all met the minimum service requirement: Employee Faustino: Performance ratings for the last 3 periods = Outstanding, Outstanding, Very Satisfactory. No pending administrative cases. Employee Generoso: Ratings = Outstanding, Very Satisfactory, Satisfactory. One pending administrative case. Employee Herrera: Ratings = Very Satisfactory, Very Satisfactory, Very Satisfactory. No pending cases. Employee Ilagan: Ratings = Outstanding, Outstanding, Outstanding. One pending administrative case under review. Employee Jacinto: Ratings = Outstanding, Outstanding, Very Satisfactory. No pending administrative cases. The commission's promotion policy prioritizes: (1) Highest overall performance ratings, (2) Absence of pending cases, then (3) Consistency of ratings. Which employee is MOST LIKELY to be recommended for promotion FIRST?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:30.715Z
cmstkgear00uq20u1gi0nobbk,prompt,"Passage: A disease surveillance unit is monitoring four barangays in a municipality for a waterborne illness outbreak. The following data was collected over the first 10 days of surveillance: Barangay A: 12 reported cases, 2 identified water sources, community notified on Day 3. Barangay B: 47 reported cases, 1 water source, community not yet notified as of Day 10. Barangay C: 8 reported cases, 3 identified water sources, community notified on Day 2. Barangay D: 23 reported cases, 1 water source, community notified on Day 7. The unit must identify which barangay requires the most urgent intervention. Which barangay is MOST LIKELY to require the MOST urgent additional intervention?","A disease surveillance unit is monitoring four barangays in a municipality for a waterborne illness outbreak. The following data was collected over the first 10 days of surveillance: Barangay A: 12 reported cases, 2 identified water sources, community notified on Day 3. Barangay B: 47 reported cases, 1 water source, community not yet notified as of Day 10. Barangay C: 8 reported cases, 3 identified water sources, community notified on Day 2. Barangay D: 23 reported cases, 1 water source, community notified on Day 7. The unit must identify which barangay requires the most urgent intervention. Which barangay is MOST LIKELY to require the MOST urgent additional intervention?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:30.826Z
cmstkgear00um20u105zdj852,prompt,"Passage: A judicial selection council applies the following criteria in screening nominees for appointment to a specialized court: Criterion A: All nominees must have at least 15 years of law practice experience. Criterion B: Nominees with prior disciplinary sanctions from the Integrated Bar must undergo a mandatory secondary review. Criterion C: Nominees must not have any pending criminal charges in any court in the Philippines. Criterion D: Age at appointment must not exceed 70 years. Which of the following CANNOT BE TRUE about an approved judicial appointment?","A judicial selection council applies the following criteria in screening nominees for appointment to a specialized court: Criterion A: All nominees must have at least 15 years of law practice experience. Criterion B: Nominees with prior disciplinary sanctions from the Integrated Bar must undergo a mandatory secondary review. Criterion C: Nominees must not have any pending criminal charges in any court in the Philippines. Criterion D: Age at appointment must not exceed 70 years. Which of the following CANNOT BE TRUE about an approved judicial appointment?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:30.936Z
cmstkgear00un20u1l0j6vjor,prompt,"Passage: An environmental agency regulates pollution emissions with the following standards: Standard X: All industrial facilities must maintain particulate matter (PM) emissions at or below 150 µg/m³. Standard Y: Facilities exceeding 150 µg/m³ but not exceeding 200 µg/m³ are placed on a 90-day compliance improvement program. Standard Z: Facilities exceeding 200 µg/m³ are subject to immediate closure order. Standard W: Facilities under a compliance improvement program (CIP) continue operations during the program period. Which of the following CANNOT BE TRUE under these standards?","An environmental agency regulates pollution emissions with the following standards: Standard X: All industrial facilities must maintain particulate matter (PM) emissions at or below 150 µg/m³. Standard Y: Facilities exceeding 150 µg/m³ but not exceeding 200 µg/m³ are placed on a 90-day compliance improvement program. Standard Z: Facilities exceeding 200 µg/m³ are subject to immediate closure order. Standard W: Facilities under a compliance improvement program (CIP) continue operations during the program period. Which of the following CANNOT BE TRUE under these standards?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:31.040Z
cmstkgear00uo20u1ouhotihf,prompt,"Passage: A government employee benefits plan defines retirement eligibility as follows: Rule α: An employee is eligible for full retirement benefits upon reaching age 60 with at least 30 years of government service. Rule β: An employee may opt for early retirement at age 55 with at least 25 years of service, receiving reduced benefits. Rule γ: Compulsory retirement occurs at age 65 regardless of service length. Rule δ: An employee who retires with fewer than 15 years of government service receives only the employee's personal share of retirement contributions, with no government matching. Which of the following CANNOT BE TRUE under these retirement rules?","A government employee benefits plan defines retirement eligibility as follows: Rule α: An employee is eligible for full retirement benefits upon reaching age 60 with at least 30 years of government service. Rule β: An employee may opt for early retirement at age 55 with at least 25 years of service, receiving reduced benefits. Rule γ: Compulsory retirement occurs at age 65 regardless of service length. Rule δ: An employee who retires with fewer than 15 years of government service receives only the employee's personal share of retirement contributions, with no government matching. Which of the following CANNOT BE TRUE under these retirement rules?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:31.147Z
cmstkgear00uk20u1p2lqhva4,prompt,"Passage: An official election law provides the following candidacy requirements for a local government position: Requirement I: The candidate must be a registered voter in the locality where they seek election. Requirement II: The candidate must be at least 18 years of age on Election Day. Requirement III: The candidate must have resided in the locality for at least one year immediately before Election Day. Requirement IV: A candidate who holds another elected position must resign from that position at least six months before filing a certificate of candidacy. Which of the following CANNOT BE TRUE about a validly filed candidacy?","An official election law provides the following candidacy requirements for a local government position: Requirement I: The candidate must be a registered voter in the locality where they seek election. Requirement II: The candidate must be at least 18 years of age on Election Day. Requirement III: The candidate must have resided in the locality for at least one year immediately before Election Day. Requirement IV: A candidate who holds another elected position must resign from that position at least six months before filing a certificate of candidacy. Which of the following CANNOT BE TRUE about a validly filed candidacy?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:31.255Z
cmstkgeas00wg20u1sllk122b,prompt,"Passage: A 6-year temperature anomaly dataset (departure from historical average, in °C) is recorded: Year 1=+0.4; Year 2=+0.6; Year 3=+0.3; Year 4=+0.8; Year 5=+1.1; Year 6=+1.4. An environmental scientist is asked to interpret the trend. Which conclusion is MOST SUPPORTED by the six-year trend data?","A 6-year temperature anomaly dataset (departure from historical average, in °C) is recorded: Year 1=+0.4; Year 2=+0.6; Year 3=+0.3; Year 4=+0.8; Year 5=+1.1; Year 6=+1.4. An environmental scientist is asked to interpret the trend. Which conclusion is MOST SUPPORTED by the six-year trend data?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:31.360Z
cmstkgeat00x620u1kvo23qzr,prompt,"Passage: A data center maintains server infrastructure with the following ratios: For every 1 physical server, the facility supports 12 virtual machines. Each virtual machine handles an average of 8 active user sessions. The data center currently has 84 physical servers. Based on these compound ratios, what is the TOTAL NUMBER OF ACTIVE USER SESSIONS the data center can support?","A data center maintains server infrastructure with the following ratios: For every 1 physical server, the facility supports 12 virtual machines. Each virtual machine handles an average of 8 active user sessions. The data center currently has 84 physical servers. Based on these compound ratios, what is the TOTAL NUMBER OF ACTIVE USER SESSIONS the data center can support?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:31.468Z
cmstkgeat00x820u1v47a194n,prompt,"Passage: A government agency's monthly overtime expenses (PHP thousands) for eight months are: Jan=42.8, Feb=38.4, Mar=51.2, Apr=47.6, May=39.1, Jun=44.3, Jul=53.7, Aug=48.9. The finance officer needs to calculate the WEIGHTED AVERAGE monthly overtime expense, where months Jan-Apr carry a weight of 1.5 (peak season) and months May-Aug carry a weight of 1.0 (off-peak). What is the WEIGHTED AVERAGE?","A government agency's monthly overtime expenses (PHP thousands) for eight months are: Jan=42.8, Feb=38.4, Mar=51.2, Apr=47.6, May=39.1, Jun=44.3, Jul=53.7, Aug=48.9. The finance officer needs to calculate the WEIGHTED AVERAGE monthly overtime expense, where months Jan-Apr carry a weight of 1.5 (peak season) and months May-Aug carry a weight of 1.0 (off-peak). What is the WEIGHTED AVERAGE?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:31.575Z
cmstkgeat00x720u1c8l25k9t,prompt,"Passage: A civil service review center tracks the pretest scores of 8 examinees: 72, 85, 68, 91, 76, 83, 79, 88. The center director needs to compute the ARITHMETIC MEAN, MEDIAN, and MODE of the scores to analyze class performance. Which of the following correctly states all three measures?","A civil service review center tracks the pretest scores of 8 examinees: 72, 85, 68, 91, 76, 83, 79, 88. The center director needs to compute the ARITHMETIC MEAN, MEDIAN, and MODE of the scores to analyze class performance. Which of the following correctly states all three measures?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:31.679Z
