QuestionID,Category,Subtopic,InitialStatus,FinalStatus,IssueTypes,Notes,AuditedAt
cmstkgcbs005520u1wzw7bpo5,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.216Z
cmstkgcbs005120u15gmjdwgu,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.219Z
cmstkgcbp002y20u1dc5uuo94,"Numerical Reasoning","Basic Operations - Arithmetic   Number Properties",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.222Z
cmstkgcbp003820u13oji9ick,"Numerical Reasoning","Basic Operations - Arithmetic   Number Properties",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.225Z
cmstkgcbq003g20u11b69u8te,"Numerical Reasoning","Basic Operations - Arithmetic   Number Properties",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.227Z
cmstkgcbq003k20u1176hxh1b,"Numerical Reasoning","Basic Operations - Arithmetic   Number Properties",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.230Z
cmstkgcbq003p20u10gcvat8m,"Numerical Reasoning","Basic Operations - Arithmetic   Number Properties",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.235Z
cmstkgcbq003x20u1o6wgxyak,"Numerical Reasoning","Basic Operations - Arithmetic   Number Properties",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.238Z
cmstkgcbq003t20u1j4fdndb9,"Numerical Reasoning","Basic Operations - Arithmetic   Number Properties",AUDITED,MANUAL_REVIEW,"DUPLICATE_CHOICES","",2026-08-19T09:28:03.240Z
cmstkgcbr004820u1f71i4m3s,"Numerical Reasoning","Basic Operations - Arithmetic   Number Properties",AUDITED,MANUAL_REVIEW,"DUPLICATE_CHOICES","",2026-08-19T09:28:03.243Z
cmstkgcbp002v20u1i3h5gbyq,"Numerical Reasoning","Basic Operations - Arithmetic   Number Properties",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.245Z
cmstkgcbq004120u1atwdotke,"Numerical Reasoning","Basic Operations - Arithmetic   Number Properties",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.248Z
cmstkgcbr004j20u1i7v4s7ys,"Numerical Reasoning","Basic Operations - Arithmetic   Number Properties",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.252Z
cmstkgcbt005f20u132qgauw7,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.254Z
cmstkgcbr004d20u1bjwrobfg,"Numerical Reasoning","Basic Operations - Arithmetic   Number Properties",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.257Z
cmstkgcbr004c20u1ifjgx4ay,"Numerical Reasoning","Basic Operations - Arithmetic   Number Properties",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.260Z
cmstkgcbr004l20u1ze263ryt,"Numerical Reasoning","Basic Operations - Arithmetic   Number Properties",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.264Z
cmstkgcbr004n20u1a7k6av0v,"Numerical Reasoning","Basic Operations - Arithmetic   Number Properties",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.268Z
cmstkgcbs004r20u10y5sk90o,"Numerical Reasoning","Number Sequence - Arithmetic   Geometric Sequences",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.271Z
cmstkgcbs004x20u1ne9z0r6f,"Numerical Reasoning","Number Sequence - Arithmetic   Geometric Sequences",AUDITED,MANUAL_REVIEW,"DUPLICATE_CHOICES","",2026-08-19T09:28:03.274Z
cmstkgcbs004z20u1jia6j9th,"Numerical Reasoning","Number Sequence - Arithmetic   Geometric Sequences",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.277Z
cmstkgcbs005820u1p6rf3nc5,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.279Z
cmstkgcbs005420u1jt4zvkya,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.283Z
cmstkgcbs005b20u12lrkqdst,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.286Z
cmstkgcbt005h20u1d8rc2jib,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.289Z
cmstkgcbs005d20u1op9dxmh0,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.292Z
cmstkgcbs005920u1jz7gd9vo,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.295Z
cmstkgcbs005220u1i29kjnqa,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.299Z
cmstkgcbr004320u106dqxvnt,"Numerical Reasoning","Basic Operations - Arithmetic   Number Properties",AUDITED,MANUAL_REVIEW,"DUPLICATE_CHOICES","",2026-08-19T09:28:03.302Z
cmstkgcbq003z20u11gr0ubns,"Numerical Reasoning","Basic Operations - Arithmetic   Number Properties",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.305Z
cmstkgcbs005320u1f0eq67w0,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.308Z
cmstkgcbs005a20u1t0suzsod,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.310Z
cmstkgcbt005j20u1sbjnpcxh,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.314Z
cmstkgcbq003w20u1dzht2zv2,"Numerical Reasoning","Basic Operations - Arithmetic   Number Properties",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.318Z
cmstkgcbp003b20u1ke7gnjqn,"Numerical Reasoning","Basic Operations - Arithmetic   Number Properties",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.320Z
cmstkgcbp003720u19i4q6sdm,"Numerical Reasoning","Basic Operations - Arithmetic   Number Properties",AUDITED,MANUAL_REVIEW,"DUPLICATE_CHOICES","",2026-08-19T09:28:03.324Z
cmstkgcjj006q20u1z85oezpv,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.419Z
cmstkgcjj006620u1twddgkop,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.422Z
cmstkgcjk007l20u160f9k2gd,"Numerical Reasoning","Number Sequence - Higher",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.426Z
cmstkgcjk007e20u148529bur,"Numerical Reasoning","Number Sequence - Special Sequences",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.429Z
cmstkgcjj006k20u1xp7c0wpd,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.433Z
cmstkgcjj005x20u1n6t3u911,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.436Z
cmstkgcjl008a20u19y8lvl7f,"Numerical Reasoning","Number Sequence - Higher",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.438Z
cmstkgcjl008520u1mhnhwx3r,"Numerical Reasoning","Number Sequence - Higher",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.442Z
cmstkgcjl007z20u1kmg7ce1m,"Numerical Reasoning","Number Sequence - Higher",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.445Z
cmstkgcjk007p20u1bssow647,"Numerical Reasoning","Number Sequence - Higher",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.449Z
cmstkgcjk006y20u1v9dgctki,"Numerical Reasoning","Number Sequence - Special Sequences",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.452Z
cmstkgcjk006u20u1wlh2rtte,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.455Z
cmstkgcjj006g20u1402323uy,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.458Z
cmstkgcjj006m20u1ugyvc1zq,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.461Z
cmstkgcjk007h20u11hjr8tyc,"Numerical Reasoning","Number Sequence - Special Sequences",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.465Z
cmstkgcjk007320u15ttc3db3,"Numerical Reasoning","Number Sequence - Special Sequences",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.468Z
cmstkgcjk007f20u1jln1f23t,"Numerical Reasoning","Number Sequence - Special Sequences",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.472Z
cmstkgcjk007b20u110l8u5go,"Numerical Reasoning","Number Sequence - Special Sequences",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.474Z
cmstkgcjk006s20u1jezwvcdb,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.477Z
cmstkgcji005k20u1352dbksv,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.480Z
cmstkgcjk007620u14bvb5wn7,"Numerical Reasoning","Number Sequence - Special Sequences",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.484Z
cmstkgcjj006r20u131t5rnvj,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.487Z
cmstkgcjk006v20u10mdg2u5x,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.491Z
cmstkgcjl008820u1ji7bm9yd,"Numerical Reasoning","Number Sequence - Higher",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.494Z
cmstkgcjj005z20u1swscsa9a,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.498Z
cmstkgcjj005o20u1bw5r4n66,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.501Z
cmstkgcjj006a20u12dqpfelr,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.504Z
cmstkgcjk007720u103lxn0pc,"Numerical Reasoning","Number Sequence - Special Sequences",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.507Z
cmstkgcjl008b20u14vito6va,"Numerical Reasoning","Number Sequence - Higher",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.510Z
cmstkgcjl008720u1hz7qpjxq,"Numerical Reasoning","Number Sequence - Higher",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.514Z
cmstkgcjl008320u1nnqkq650,"Numerical Reasoning","Number Sequence - Higher",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.518Z
cmstkgcjk007t20u1kbgedbo8,"Numerical Reasoning","Number Sequence - Higher",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.520Z
cmstkgcjk007v20u1haxnazxl,"Numerical Reasoning","Number Sequence - Higher",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.522Z
cmstkgcjk007r20u1uyk8uh2z,"Numerical Reasoning","Number Sequence - Higher",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.525Z
cmstkgcjk007n20u1jon828ch,"Numerical Reasoning","Number Sequence - Higher",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.528Z
cmstkgcjk007520u13qy4t5zd,"Numerical Reasoning","Number Sequence - Special Sequences",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.532Z
cmstkgcjk007020u1kincm712,"Numerical Reasoning","Number Sequence - Special Sequences",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.535Z
cmstkgcjk006w20u1i5ewtr9v,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.538Z
cmstkgcjj006o20u1qckhdjjk,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.541Z
cmstkgcjj006i20u1iwfongrr,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.544Z
cmstkgcjj006e20u1zqy0qcej,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.546Z
cmstkgcjj006420u10czk9ibk,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.550Z
cmstkgcjj006220u1vpw4dodg,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.553Z
cmstkgcjj005u20u1l4n83xol,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.556Z
cmstkgcjj005q20u1cok5y0f5,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,MANUAL_REVIEW,"DUPLICATE_CHOICES","",2026-08-19T09:28:03.559Z
cmstkgcjk007j20u14zrfv49f,"Numerical Reasoning","Number Sequence - Higher",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.562Z
cmstkgcjj005l20u17yfk6fmq,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.566Z
cmstkgcjj005y20u1imrltsx3,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.569Z
cmstkgcjj005m20u189hod2rt,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,MANUAL_REVIEW,"DUPLICATE_CHOICES","",2026-08-19T09:28:03.572Z
cmstkgcjj005n20u1pnbrnfs6,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.575Z
cmstkgcjj005s20u1g7cjk62l,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.579Z
cmstkgcjj005r20u1n0xkag2f,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.582Z
cmstkgcjj005t20u1doh29l1l,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,MANUAL_REVIEW,"DUPLICATE_CHOICES","",2026-08-19T09:28:03.585Z
cmstkgcjj005v20u1g24gl6q0,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.588Z
cmstkgcjj005w20u1jcazh7tz,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.590Z
cmstkgcjj006020u1ybx59uqt,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.593Z
cmstkgcjj006120u1udkjn6sh,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,MANUAL_REVIEW,"DUPLICATE_CHOICES","",2026-08-19T09:28:03.596Z
cmstkgcjj006520u1r4hyhmg1,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.601Z
cmstkgcjj006320u1xby4gn3k,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,MANUAL_REVIEW,"DUPLICATE_CHOICES","",2026-08-19T09:28:03.605Z
cmstkgcjj006820u10jop34rx,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.608Z
cmstkgcjj006920u1j30n3h1o,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.611Z
cmstkgcjj006720u11xmqyqm7,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,MANUAL_REVIEW,"DUPLICATE_CHOICES","",2026-08-19T09:28:03.615Z
cmstkgcjj006b20u1di7hz5nr,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.619Z
cmstkgcjj006c20u1169iwynq,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.622Z
cmstkgcjj006d20u15k7op9wp,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.626Z
cmstkgcjj006f20u1qva74lt3,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.629Z
cmstkgcjj006h20u138djym9y,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.632Z
cmstkgcjj006j20u1p2y6ztk4,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.636Z
cmstkgcjj006l20u10eaohmka,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.639Z
cmstkgcjj006n20u1md99vy5t,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.642Z
cmstkgcjj006p20u1okoztkt5,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.645Z
cmstkgcjk006t20u1wch70pqa,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.649Z
cmstkgcjk006x20u1ryp83qb8,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.653Z
cmstkgcjk006z20u13tjdy2ts,"Numerical Reasoning","Number Sequence - Special Sequences",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.656Z
cmstkgcjk007120u120pdkzrj,"Numerical Reasoning","Number Sequence - Special Sequences",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.660Z
cmstkgcjk007420u18ywqrmmp,"Numerical Reasoning","Number Sequence - Special Sequences",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.663Z
cmstkgcjk007920u1cubpl7iv,"Numerical Reasoning","Number Sequence - Special Sequences",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.667Z
cmstkgcjk007a20u18da3wjqj,"Numerical Reasoning","Number Sequence - Special Sequences",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.671Z
cmstkgcjk007820u12i1rxmhw,"Numerical Reasoning","Number Sequence - Special Sequences",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.674Z
cmstkgcjk007d20u1zeqn1afn,"Numerical Reasoning","Number Sequence - Special Sequences",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.678Z
cmstkgcjk007c20u1tvp9ilji,"Numerical Reasoning","Number Sequence - Special Sequences",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.682Z
cmstkgcjk007i20u18n58xzyb,"Numerical Reasoning","Number Sequence - Higher",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.686Z
cmstkgcjk007g20u1d3zisxfi,"Numerical Reasoning","Number Sequence - Special Sequences",AUDITED,MANUAL_REVIEW,"DUPLICATE_CHOICES","",2026-08-19T09:28:03.690Z
cmstkgcjk007220u1kaccgp2e,"Numerical Reasoning","Number Sequence - Special Sequences",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.694Z
cmstkgcjj005p20u10089v97l,"Numerical Reasoning","Number Sequence - Pattern Recognition",AUDITED,MANUAL_REVIEW,"DUPLICATE_CHOICES","",2026-08-19T09:28:03.701Z
cmstkgcjk007k20u19z7kybqf,"Numerical Reasoning","Number Sequence - Higher",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.707Z
cmstkgcjk007m20u11y6lgpqb,"Numerical Reasoning","Number Sequence - Higher",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.711Z
cmstkgcjk007o20u1iipfighr,"Numerical Reasoning","Number Sequence - Higher",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.716Z
cmstkgcjk007q20u1j5043v5j,"Numerical Reasoning","Number Sequence - Higher",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.720Z
cmstkgcjk007s20u1bmfslhbx,"Numerical Reasoning","Number Sequence - Higher",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.724Z
cmstkgcjk007u20u1ouioyu3u,"Numerical Reasoning","Number Sequence - Higher",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.726Z
cmstkgcjk007x20u147ys3l7q,"Numerical Reasoning","Number Sequence - Higher",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.729Z
cmstkgcjk007y20u1klxz6cme,"Numerical Reasoning","Number Sequence - Higher",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.733Z
cmstkgcjk007w20u1yrzaq5mj,"Numerical Reasoning","Number Sequence - Higher",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.737Z
cmstkgcjl008120u112u4lnpv,"Numerical Reasoning","Number Sequence - Higher",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.740Z
cmstkgcjl008220u17zx68wz1,"Numerical Reasoning","Number Sequence - Higher",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.744Z
cmstkgcjl008020u1b1wnb2uh,"Numerical Reasoning","Number Sequence - Higher",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.746Z
cmstkgcjl008420u1r707eins,"Numerical Reasoning","Number Sequence - Higher",AUDITED,MANUAL_REVIEW,"DUPLICATE_CHOICES","",2026-08-19T09:28:03.751Z
cmstkgcjl008620u1k24okfbv,"Numerical Reasoning","Number Sequence - Higher",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.753Z
cmstkgcjl008920u1log9vnz8,"Numerical Reasoning","Number Sequence - Higher",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.757Z
cmstkgcqu008q20u1fpbqz3u5,"Numerical Reasoning","Number Sequence - Higher",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.852Z
cmstkgcqw00ap20u1r7qi6r9r,"Numerical Reasoning","Word Problems - Arithmetic Word Problems",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.856Z
cmstkgcqu008e20u19td6vcdr,"Numerical Reasoning","Number Sequence - Higher",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.859Z
cmstkgcqu008g20u14ayzjlp8,"Numerical Reasoning","Number Sequence - Higher",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.863Z
cmstkgcqu008k20u1baoy1l6m,"Numerical Reasoning","Number Sequence - Higher",AUDITED,MANUAL_REVIEW,"DUPLICATE_CHOICES","",2026-08-19T09:28:03.867Z
cmstkgcqu008o20u1lvcbt8kx,"Numerical Reasoning","Number Sequence - Higher",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.870Z
cmstkgcqw00ar20u1jxwwfsfk,"Numerical Reasoning","Word Problems - Arithmetic Word Problems",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.874Z
cmstkgcqu008u20u10o0m6vxd,"Numerical Reasoning","Number Sequence - Higher",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.877Z
cmstkgcqu008w20u1n5lkqmgp,"Numerical Reasoning","Word Problems - Arithmetic Word Problems",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.881Z
cmstkgcqu008y20u116e62agt,"Numerical Reasoning","Word Problems - Arithmetic Word Problems",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.886Z
cmstkgcqu009120u11ukvmut4,"Numerical Reasoning","Word Problems - Arithmetic Word Problems",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.890Z
cmstkgcqu009020u1anx6f3bw,"Numerical Reasoning","Word Problems - Arithmetic Word Problems",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.894Z
cmstkgcqu009220u1lmvadvi1,"Numerical Reasoning","Word Problems - Arithmetic Word Problems",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.899Z
cmstkgcqu009620u1o7xoq5vq,"Numerical Reasoning","Word Problems - Arithmetic Word Problems",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.904Z
cmstkgcqu009420u1671frpww,"Numerical Reasoning","Word Problems - Arithmetic Word Problems",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.907Z
cmstkgcqv009a20u1ujweot7b,"Numerical Reasoning","Word Problems - Arithmetic Word Problems",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.911Z
cmstkgcqv009820u1n3q8y5r8,"Numerical Reasoning","Word Problems - Arithmetic Word Problems",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.916Z
cmstkgcqv009c20u1h30fhski,"Numerical Reasoning","Word Problems - Arithmetic Word Problems",AUDITED,VERIFIED,"","",2026-08-19T09:28:03.920Z
